ticker,name,market,locale,active,source_feed
I:NQUSB35102025,Nasdaq US Benchmark Infrastructure REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102025N,Nasdaq US Benchmark Infrastructure REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102025T,Nasdaq US Benchmark Infrastructure REITs TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102030,Nasdaq US Benchmark Office REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102030LM,Nasdaq US Office REITs Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35102030LMN,Nasdaq US Office REITs Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102030LMT,Nasdaq US Office REITs Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102030N,Nasdaq US Benchmark Office REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102030T,Nasdaq US Benchmark Office REITs TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102040,Nasdaq US Benchmark Residential REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102040LM,Nasdaq US Residential REITs Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35102040LMN,Nasdaq US Residential REITs Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102040LMT,Nasdaq US Residential REITs Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102040N,Nasdaq US Benchmark Residential REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102040T,Nasdaq US Benchmark Residential REITs TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102045,Nasdaq US Benchmark Retail REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102045LM,Nasdaq US Retail REITs Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35102045LMN,Nasdaq US Retail REITs Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102045LMT,Nasdaq US Retail REITs Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102045N,Nasdaq US Benchmark Retail REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102045T,Nasdaq US Benchmark Retail REITs TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102050,,indices,us,True,NasdaqGIDS
I:NQUSB35102050AUD,,indices,us,True,NasdaqGIDS
I:NQUSB35102050AUDN,,indices,us,True,NasdaqGIDS
I:NQUSB35102050AUDT,,indices,us,True,NasdaqGIDS
I:NQUSB35102050CAD,,indices,us,True,NasdaqGIDS
I:NQUSB35102050CADN,,indices,us,True,NasdaqGIDS
I:NQUSB35102050CADT,,indices,us,True,NasdaqGIDS
I:NQUSB35102050EUR,,indices,us,True,NasdaqGIDS
I:NQUSB35102050EURN,,indices,us,True,NasdaqGIDS
I:NQUSB35102050EURT,,indices,us,True,NasdaqGIDS
I:NQUSB35102050GBP,,indices,us,True,NasdaqGIDS
I:NQUSB35102050GBPN,,indices,us,True,NasdaqGIDS
I:NQUSB35102050GBPT,,indices,us,True,NasdaqGIDS
I:NQUSB35102050JPY,,indices,us,True,NasdaqGIDS
I:NQUSB35102050JPYN,,indices,us,True,NasdaqGIDS
I:NQUSB35102050JPYT,,indices,us,True,NasdaqGIDS
I:NQUSB35102050N,,indices,us,True,NasdaqGIDS
I:NQUSB35102050T,,indices,us,True,NasdaqGIDS
I:NQUSB35102070,Nasdaq US Benchmark Other Specialty REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102070LM,Nasdaq US Other Specialty REITs Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35102070LMN,Nasdaq US Other Specialty REITs Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102070LMT,Nasdaq US Other Specialty REITs Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102070N,Nasdaq US Benchmark Other Specialty REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102070T,Nasdaq US Benchmark Other Specialty REITs TR Index,indices,us,True,NasdaqGIDS
I:NQUSB351020LM,Nasdaq US Real Estate Investment Trusts Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB351020LMN,Nasdaq US Real Estate Investment Trusts Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB351020LMT,Nasdaq US Real Estate Investment Trusts Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB351020N,Nasdaq US Benchmark Real Estate Investment Trusts NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB351020T,Nasdaq US Benchmark Real Estate Investment Trusts TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35LM,Nasdaq US Real Estate Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35LMN,Nasdaq US Real Estate Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35LMT,Nasdaq US Real Estate Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35N,Nasdaq US Benchmark Real Estate NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35T,Nasdaq US Benchmark Real Estate TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40,Nasdaq US Benchmark Consumer Discretionary Index,indices,us,True,NasdaqGIDS
I:NQUSB4010,Nasdaq US Benchmark Automobiles and Parts Index,indices,us,True,NasdaqGIDS
I:NQUSB40101020,Nasdaq US Benchmark Automobiles Index,indices,us,True,NasdaqGIDS
I:NQUSB40101020LM,Nasdaq US Automobiles Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40101020LMN,Nasdaq US Automobiles Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40101020LMT,Nasdaq US Automobiles Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40101020N,Nasdaq US Benchmark Automobiles NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40101020T,Nasdaq US Benchmark Automobiles TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40101025,Nasdaq US Benchmark Auto Parts Index,indices,us,True,NasdaqGIDS
I:NQUSB40101025LM,Nasdaq US Auto Parts Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40101025LMN,Nasdaq US Auto Parts Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40101025LMT,Nasdaq US Auto Parts Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40101025N,Nasdaq US Benchmark Auto Parts NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40101025T,Nasdaq US Benchmark Auto Parts TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4010LM,Nasdaq US Automobiles and Parts Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB4010LMN,Nasdaq US Automobiles and Parts Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB4010LMT,Nasdaq US Automobiles and Parts Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4010N,Nasdaq US Benchmark Automobiles and Parts NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB4010T,Nasdaq US Benchmark Automobiles and Parts TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4020,Nasdaq US Benchmark Consumer Products and Services Index,indices,us,True,NasdaqGIDS
I:NQUSB402010,Nasdaq US Benchmark Consumer Services Index,indices,us,True,NasdaqGIDS
I:NQUSB40201010,Nasdaq US Benchmark Education Services Index,indices,us,True,NasdaqGIDS
I:NQUSB40201010N,Nasdaq US Benchmark Education Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40201010T,Nasdaq US Benchmark Education Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40201040,Nasdaq US Benchmark Rental and Leasing Services: Consumer Index,indices,us,True,NasdaqGIDS
I:NQUSB40201040N,Nasdaq US Benchmark Rental and Leasing Services: Consumer NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40201040T,Nasdaq US Benchmark Rental and Leasing Services: Consumer TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40201070,Nasdaq US Benchmark Consumer Services: Misc. Index,indices,us,True,NasdaqGIDS
I:NQUSB40201070LM,Nasdaq US Consumer Services: Misc. Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40201070LMN,Nasdaq US Consumer Services: Misc. Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40201070LMT,Nasdaq US Consumer Services: Misc. Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40201070N,Nasdaq US Benchmark Consumer Services: Misc. NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40201070T,Nasdaq US Benchmark Consumer Services: Misc. TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402010LM,Nasdaq US Consumer Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB402010LMN,Nasdaq US Consumer Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB402010LMT,Nasdaq US Consumer Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402010N,Nasdaq US Benchmark Consumer Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB402010T,Nasdaq US Benchmark Consumer Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402020,Nasdaq US Benchmark Household Goods and Home Construction Index,indices,us,True,NasdaqGIDS
I:NQUSB40202010,Nasdaq US Benchmark Home Construction Index,indices,us,True,NasdaqGIDS
I:NQUSB40202010LM,Nasdaq US Home Construction Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40202010LMN,Nasdaq US Home Construction Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202010LMT,Nasdaq US Home Construction Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202010N,Nasdaq US Benchmark Home Construction NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202010T,Nasdaq US Benchmark Home Construction TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202015,Nasdaq US Benchmark Household Furnishings Index,indices,us,True,NasdaqGIDS
I:NQUSB40202015LM,Nasdaq US Household Furnishings Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40202015LMN,Nasdaq US Household Furnishings Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202015LMT,Nasdaq US Household Furnishings Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202015N,Nasdaq US Benchmark Household Furnishings NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202015T,Nasdaq US Benchmark Household Furnishings TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202025,Nasdaq US Benchmark Household Equipment and Products Index,indices,us,True,NasdaqGIDS
I:NQUSB40202025N,Nasdaq US Benchmark Household Equipment and Products NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40202025T,Nasdaq US Benchmark Household Equipment and Products TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402020LM,Nasdaq US Household Goods and Home Construction Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB402020LMN,Nasdaq US Household Goods and Home Construction Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB402020LMT,Nasdaq US Household Goods and Home Construction Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402020N,Nasdaq US Benchmark Household Goods and Home Construction NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB402020T,Nasdaq US Benchmark Household Goods and Home Construction TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402030,Nasdaq US Benchmark Leisure Goods Index,indices,us,True,NasdaqGIDS
I:NQUSB40203010,Nasdaq US Benchmark Consumer Electronics Index,indices,us,True,NasdaqGIDS
I:NQUSB40203010N,Nasdaq US Benchmark Consumer Electronics NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203010T,Nasdaq US Benchmark Consumer Electronics TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203040,Nasdaq US Benchmark Electronic Entertainment Index,indices,us,True,NasdaqGIDS
I:NQUSB40203040LM,Nasdaq US Electronic Entertainment Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40203040LMN,Nasdaq US Electronic Entertainment Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203040LMT,Nasdaq US Electronic Entertainment Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203040N,Nasdaq US Benchmark Electronic Entertainment NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203040T,Nasdaq US Benchmark Electronic Entertainment TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203045,Nasdaq US Benchmark Toys Index,indices,us,True,NasdaqGIDS
I:NQUSB40203045LM,Nasdaq US Toys Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40203045LMN,Nasdaq US Toys Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203045LMT,Nasdaq US Toys Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203045N,Nasdaq US Benchmark Toys NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203045T,Nasdaq US Benchmark Toys TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203050,Nasdaq US Benchmark Recreational Products Index,indices,us,True,NasdaqGIDS
I:NQUSB40203050LM,Nasdaq US Recreational Products Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40203050LMN,Nasdaq US Recreational Products Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203050LMT,Nasdaq US Recreational Products Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203050N,Nasdaq US Benchmark Recreational Products NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203050T,Nasdaq US Benchmark Recreational Products TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203055,Nasdaq US Benchmark Recreational Vehicles and Boats Index,indices,us,True,NasdaqGIDS
I:NQUSB40203055N,Nasdaq US Benchmark Recreational Vehicles and Boats NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40203055T,Nasdaq US Benchmark Recreational Vehicles and Boats TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402030LM,Nasdaq US Leisure Goods Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB402030LMN,Nasdaq US Leisure Goods Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB402030LMT,Nasdaq US Leisure Goods Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402030N,Nasdaq US Benchmark Leisure Goods NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB402030T,Nasdaq US Benchmark Leisure Goods TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402040,Nasdaq US Benchmark Personal Goods Index,indices,us,True,NasdaqGIDS
I:NQUSB40204020,Nasdaq US Benchmark Clothing and Accessories Index,indices,us,True,NasdaqGIDS
I:NQUSB40204020LM,Nasdaq US Clothing and Accessories Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40204020LMN,Nasdaq US Clothing and Accessories Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40204020LMT,Nasdaq US Clothing and Accessories Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40204020N,Nasdaq US Benchmark Clothing and Accessories NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40204020T,Nasdaq US Benchmark Clothing and Accessories TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40204025,Nasdaq US Benchmark Footwear Index,indices,us,True,NasdaqGIDS
I:NQUSB40204025N,Nasdaq US Benchmark Footwear NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40204025T,Nasdaq US Benchmark Footwear TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40204035,Nasdaq US Benchmark Cosmetics Index,indices,us,True,NasdaqGIDS
I:NQUSB40204035N,Nasdaq US Benchmark Cosmetics NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40204035T,Nasdaq US Benchmark Cosmetics TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402040LM,Nasdaq US Personal Goods Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB402040LMN,Nasdaq US Personal Goods Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB402040LMT,Nasdaq US Personal Goods Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB402040N,Nasdaq US Benchmark Personal Goods NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB402040T,Nasdaq US Benchmark Personal Goods TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4020LM,Nasdaq US Consumer Products and Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB4020LMN,Nasdaq US Consumer Products and Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB4020LMT,Nasdaq US Consumer Products and Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4020N,Nasdaq US Benchmark Consumer Products and Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB4020T,Nasdaq US Benchmark Consumer Products and Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4030,Nasdaq US Benchmark Media Index,indices,us,True,NasdaqGIDS
I:NQUSB40301010,Nasdaq US Benchmark Entertainment Index,indices,us,True,NasdaqGIDS
I:NQUSB40301010LM,Nasdaq US Entertainment Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40301010LMN,Nasdaq US Entertainment Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301010LMT,Nasdaq US Entertainment Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301010N,Nasdaq US Benchmark Entertainment NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301010T,Nasdaq US Benchmark Entertainment TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301020,Nasdaq US Benchmark Media Agencies Index,indices,us,True,NasdaqGIDS
I:NQUSB40301020LM,Nasdaq US Media Agencies Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40301020LMN,Nasdaq US Media Agencies Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301020LMT,Nasdaq US Media Agencies Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301020N,Nasdaq US Benchmark Media Agencies NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301020T,Nasdaq US Benchmark Media Agencies TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301030,Nasdaq US Benchmark Publishing Index,indices,us,True,NasdaqGIDS
I:NQUSB40301030LM,Nasdaq US Publishing Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40301030LMN,Nasdaq US Publishing Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301030LMT,Nasdaq US Publishing Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301030N,Nasdaq US Benchmark Publishing NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301030T,Nasdaq US Benchmark Publishing TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301035,Nasdaq US Benchmark Radio and TV Broadcasters Index,indices,us,True,NasdaqGIDS
I:NQUSB40301035LM,Nasdaq US Radio and TV Broadcasters Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40301035LMN,Nasdaq US Radio and TV Broadcasters Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301035LMT,Nasdaq US Radio and TV Broadcasters Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301035N,Nasdaq US Benchmark Radio and TV Broadcasters NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40301035T,Nasdaq US Benchmark Radio and TV Broadcasters TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4030LM,Nasdaq US Media Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB4030LMN,Nasdaq US Media Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB4030LMT,Nasdaq US Media Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4030N,Nasdaq US Benchmark Media NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB4030T,Nasdaq US Benchmark Media TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4040,Nasdaq US Benchmark Retail Index,indices,us,True,NasdaqGIDS
I:NQUSB404010,Nasdaq US Benchmark Retailers Index,indices,us,True,NasdaqGIDS
I:NQUSB40401010,Nasdaq US Benchmark Diversified Retailers Index,indices,us,True,NasdaqGIDS
I:NQUSB40401010LM,Nasdaq US Broadline Diversified Retailers Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40401010LMN,Nasdaq US Broadline Diversified Retailers Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401010LMT,Nasdaq US Broadline Diversified Retailers Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401010N,Nasdaq US Benchmark Diversified Retailers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401010T,Nasdaq US Benchmark Diversified Retailers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401020,Nasdaq US Benchmark Apparel Retailers Index,indices,us,True,NasdaqGIDS
I:NQUSB40401020LM,Nasdaq US Apparel Retailers Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40401020LMN,Nasdaq US Apparel Retailers Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401020LMT,Nasdaq US Apparel Retailers Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401020N,Nasdaq US Benchmark Apparel Retailers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401020T,Nasdaq US Benchmark Apparel Retailers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401025,Nasdaq US Benchmark Home Improvement Retailers Index,indices,us,True,NasdaqGIDS
I:NQUSB40401025N,Nasdaq US Benchmark Home Improvement Retailers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401025T,Nasdaq US Benchmark Home Improvement Retailers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401030,Nasdaq US Benchmark Specialty Retailers Index,indices,us,True,NasdaqGIDS
I:NQUSB40401030LM,Nasdaq US Specialty Retailers Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB40401030LMN,Nasdaq US Specialty Retailers Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401030LMT,Nasdaq US Specialty Retailers Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401030N,Nasdaq US Benchmark Specialty Retailers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB40401030T,Nasdaq US Benchmark Specialty Retailers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB404010LM,Nasdaq US Retailers Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB404010LMN,Nasdaq US Retailers Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB404010LMT,Nasdaq US Retailers Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB404010N,Nasdaq US Benchmark Retailers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB404010T,Nasdaq US Benchmark Retailers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4040LM,Nasdaq US Retail Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB4040LMN,Nasdaq US Retail Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB4040LMT,Nasdaq US Retail Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4040N,Nasdaq US Benchmark Retail NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB4040T,Nasdaq US Benchmark Retail TR Index,indices,us,True,NasdaqGIDS
I:NQUSB4050,Nasdaq US Benchmark Travel and Leisure Index,indices,us,True,NasdaqGIDS
I:NQUSB40501010,Nasdaq US Benchmark Airlines Index,indices,us,True,NasdaqGIDS
I:NQUSB40501010LM,Nasdaq US Airlines Large Mid Cap Index,indices,us,True,NasdaqGIDS
